DensePolyNN:
experiment,accuracy,nr_linear_layers,learning_rate,beta1,beta2,epsilon,weight_decay
33,0.8005,3,0.0022199950140239667,0.7581003034719018,0.9789092226234697,4.067829848574887e-08,0.020918468935282965
33,0.7782,3,0.0022199950140239667,0.7581003034719018,0.9789092226234697,4.067829848574887e-08,0.020918468935282965
34,0.8302,3,0.0005509086941982319,0.6123817221968153,0.9173718849169596,8.850769827386758e-08,0.0024926957404350805
34,0.8301,3,0.0005509086941982319,0.6123817221968153,0.9173718849169596,8.850769827386758e-08,0.0024926957404350805
34,0.8293,3,0.0005509086941982319,0.6123817221968153,0.9173718849169596,8.850769827386758e-08,0.0024926957404350805
35,0.835,2,0.00018927213670842292,0.7883983053515196,0.9399237858774072,4.289489470848869e-08,0.0016499616415378117
35,0.8345,2,0.00018927213670842292,0.7883983053515196,0.9399237858774072,4.289489470848869e-08,0.0016499616415378117
35,0.8345,2,0.00018927213670842292,0.7883983053515196,0.9399237858774072,4.289489470848869e-08,0.0016499616415378117
36,0.8289,1,0.0033558575251474883,0.8543147660118244,0.9029134603603918,8.049977312142324e-08,0.003982518302303728
36,0.829,1,0.0033558575251474883,0.8543147660118244,0.9029134603603918,8.049977312142324e-08,0.003982518302303728
36,0.8286,1,0.0033558575251474883,0.8543147660118244,0.9029134603603918,8.049977312142324e-08,0.003982518302303728
37,0.8381,1,0.0017538055859442848,0.7774920681723302,0.9484260601441143,2.4142076226088618e-08,0.00035931531263729834
37,0.8377,1,0.0017538055859442848,0.7774920681723302,0.9484260601441143,2.4142076226088618e-08,0.00035931531263729834
37,0.8377,1,0.0017538055859442848,0.7774920681723302,0.9484260601441143,2.4142076226088618e-08,0.00035931531263729834
38,0.8077,1,0.0029690350480985677,0.8127833401667636,0.9733877667609686,9.99812777147466e-08,0.015253900501399343
38,0.8077,1,0.0029690350480985677,0.8127833401667636,0.9733877667609686,9.99812777147466e-08,0.015253900501399343
38,0.8076,1,0.0029690350480985677,0.8127833401667636,0.9733877667609686,9.99812777147466e-08,0.015253900501399343
39,0.8177,1,0.0027730028744685107,0.6113105470042782,0.9479123848195954,6.98428405487378e-08,0.007564297035604739
39,0.818,1,0.0027730028744685107,0.6113105470042782,0.9479123848195954,6.98428405487378e-08,0.007564297035604739
39,0.8179,1,0.0027730028744685107,0.6113105470042782,0.9479123848195954,6.98428405487378e-08,0.007564297035604739
40,0.8362,3,0.0003531486664224703,0.9521191846858198,0.9045119671589612,6.328506243685567e-08,0.0026820279494206402
40,0.8374,3,0.0003531486664224703,0.9521191846858198,0.9045119671589612,6.328506243685567e-08,0.0026820279494206402
40,0.8372,3,0.0003531486664224703,0.9521191846858198,0.9045119671589612,6.328506243685567e-08,0.0026820279494206402
41,0.1,15,0.0005043313578887685,0.4115361178998264,0.9592579998809833,4.269753987350603e-08,0.03164299819151465
41,0.1,15,0.0005043313578887685,0.4115361178998264,0.9592579998809833,4.269753987350603e-08,0.03164299819151465
41,0.1,15,0.0005043313578887685,0.4115361178998264,0.9592579998809833,4.269753987350603e-08,0.03164299819151465
42,0.1,13,0.0018657517738827523,0.41558103049917844,0.9275332592121839,6.949947892117842e-08,0.026035874984292974
42,0.1,13,0.0018657517738827523,0.41558103049917844,0.9275332592121839,6.949947892117842e-08,0.026035874984292974
42,0.1,13,0.0018657517738827523,0.41558103049917844,0.9275332592121839,6.949947892117842e-08,0.026035874984292974
43,0.7979,5,0.002733375210638806,0.9856330674073858,0.9043022979789991,3.0628456860174744e-08,0.01477326210216582
43,0.7969,5,0.002733375210638806,0.9856330674073858,0.9043022979789991,3.0628456860174744e-08,0.01477326210216582
43,0.7948,5,0.002733375210638806,0.9856330674073858,0.9043022979789991,3.0628456860174744e-08,0.01477326210216582
44,0.8208,1,0.0036718310865064027,0.7600038485376697,0.908213055712337,3.951083201244351e-08,0.008056153717940828
44,0.8209,1,0.0036718310865064027,0.7600038485376697,0.908213055712337,3.951083201244351e-08,0.008056153717940828
44,0.8207,1,0.0036718310865064027,0.7600038485376697,0.908213055712337,3.951083201244351e-08,0.008056153717940828
45,0.1,12,0.003614877987913968,0.9846996201847693,0.9984760834727442,6.929241262664879e-08,0.09535996920540764
45,0.1,12,0.003614877987913968,0.9846996201847693,0.9984760834727442,6.929241262664879e-08,0.09535996920540764
45,0.1,12,0.003614877987913968,0.9846996201847693,0.9984760834727442,6.929241262664879e-08,0.09535996920540764
46,0.1,14,0.0006498873833070304,0.9966411914463633,0.950087824292487,8.022446322678598e-08,0.07170598962331172
46,0.1,14,0.0006498873833070304,0.9966411914463633,0.950087824292487,8.022446322678598e-08,0.07170598962331172
46,0.1,14,0.0006498873833070304,0.9966411914463633,0.950087824292487,8.022446322678598e-08,0.07170598962331172
47,0.6989,9,0.0033822114576037635,0.8836266692513393,0.9894740918239064,9.23505110686515e-08,0.003829709631347822
47,0.7029,9,0.0033822114576037635,0.8836266692513393,0.9894740918239064,9.23505110686515e-08,0.003829709631347822
47,0.6796,9,0.0033822114576037635,0.8836266692513393,0.9894740918239064,9.23505110686515e-08,0.003829709631347822
48,0.1,11,0.0034958671952347122,0.41063808808377655,0.919821468631193,7.091147673379518e-08,0.0353441805251814
48,0.1,11,0.0034958671952347122,0.41063808808377655,0.919821468631193,7.091147673379518e-08,0.0353441805251814
48,0.1,11,0.0034958671952347122,0.41063808808377655,0.919821468631193,7.091147673379518e-08,0.0353441805251814
49,0.8304,5,0.004758978118634733,0.9709685636673403,0.9923023187273998,6.296187602987922e-08,0.0003926529671021584
49,0.825,5,0.004758978118634733,0.9709685636673403,0.9923023187273998,6.296187602987922e-08,0.0003926529671021584
49,0.8226,5,0.004758978118634733,0.9709685636673403,0.9923023187273998,6.296187602987922e-08,0.0003926529671021584
50,0.8364,3,0.0002595402759474259,0.7911646795493226,0.920041572054886,3.567684655944428e-08,0.0031595003129228252
50,0.8371,3,0.0002595402759474259,0.7911646795493226,0.920041572054886,3.567684655944428e-08,0.0031595003129228252
50,0.8361,3,0.0002595402759474259,0.7911646795493226,0.920041572054886,3.567684655944428e-08,0.0031595003129228252
51,0.8325,5,0.004082109991574417,0.9699867857323015,0.9289214611493785,2.402442441063493e-08,0.00081094948147874
51,0.8218,5,0.004082109991574417,0.9699867857323015,0.9289214611493785,2.402442441063493e-08,0.00081094948147874
51,0.8157,5,0.004082109991574417,0.9699867857323015,0.9289214611493785,2.402442441063493e-08,0.00081094948147874
52,0.7455,1,6.776907831441517e-05,0.753753018289981,0.9361665430652074,7.375480506259968e-09,0.00042213390398871954
52,0.7437,1,6.776907831441517e-05,0.753753018289981,0.9361665430652074,7.375480506259968e-09,0.00042213390398871954
52,0.747,1,6.776907831441517e-05,0.753753018289981,0.9361665430652074,7.375480506259968e-09,0.00042213390398871954
53,0.8046,2,0.004062843839341924,0.9709828906625858,0.9343300832565378,9.280444373516932e-08,0.008762988227760405
53,0.8211,2,0.004062843839341924,0.9709828906625858,0.9343300832565378,9.280444373516932e-08,0.008762988227760405
53,0.8192,2,0.004062843839341924,0.9709828906625858,0.9343300832565378,9.280444373516932e-08,0.008762988227760405
54,0.8313,1,0.00213429898998612,0.8014483003065134,0.9633273686653602,7.14337240969138e-08,0.0028629377538496926
54,0.8322,1,0.00213429898998612,0.8014483003065134,0.9633273686653602,7.14337240969138e-08,0.0028629377538496926
54,0.8314,1,0.00213429898998612,0.8014483003065134,0.9633273686653602,7.14337240969138e-08,0.0028629377538496926
55,0.8076,1,0.00458369685081104,0.8273021033933208,0.9539301535719286,9.216027411956152e-08,0.018253993074132436
55,0.8075,1,0.00458369685081104,0.8273021033933208,0.9539301535719286,9.216027411956152e-08,0.018253993074132436
55,0.8077,1,0.00458369685081104,0.8273021033933208,0.9539301535719286,9.216027411956152e-08,0.018253993074132436
56,0.7759,1,0.0011453305120434712,0.6075481171159789,0.9921720739400482,9.241706698648058e-09,0.0631849328867386
56,0.7759,1,0.0011453305120434712,0.6075481171159789,0.9921720739400482,9.241706698648058e-09,0.0631849328867386
56,0.7757,1,0.0011453305120434712,0.6075481171159789,0.9921720739400482,9.241706698648058e-09,0.0631849328867386
57,0.8264,1,0.0019580140897146746,0.6219248604332778,0.9627675800778431,6.063511289251607e-09,0.00429505310441023
57,0.827,1,0.0019580140897146746,0.6219248604332778,0.9627675800778431,6.063511289251607e-09,0.00429505310441023
57,0.8263,1,0.0019580140897146746,0.6219248604332778,0.9627675800778431,6.063511289251607e-09,0.00429505310441023
58,0.8281,2,0.003024976772181687,0.8069112998344632,0.966596231100384,2.720579088066405e-08,0.0021332510012482485
58,0.8348,2,0.003024976772181687,0.8069112998344632,0.966596231100384,2.720579088066405e-08,0.0021332510012482485
58,0.8306,2,0.003024976772181687,0.8069112998344632,0.966596231100384,2.720579088066405e-08,0.0021332510012482485
59,0.8062,1,0.003916215071076706,0.8164319744508153,0.9934495280339474,8.888362182993451e-08,0.017277784652089855
59,0.8062,1,0.003916215071076706,0.8164319744508153,0.9934495280339474,8.888362182993451e-08,0.017277784652089855
59,0.8062,1,0.003916215071076706,0.8164319744508153,0.9934495280339474,8.888362182993451e-08,0.017277784652089855
60,0.8193,2,0.002570618957636894,0.8620342410562263,0.9310111551035182,8.4642915781858e-08,0.00274907499805771
60,0.8242,2,0.002570618957636894,0.8620342410562263,0.9310111551035182,8.4642915781858e-08,0.00274907499805771
60,0.8263,2,0.002570618957636894,0.8620342410562263,0.9310111551035182,8.4642915781858e-08,0.00274907499805771
61,0.7757,2,0.0029770104034393344,0.808644510117835,0.9692659265653311,3.482453058187412e-08,0.043821997747148636
61,0.7757,2,0.0029770104034393344,0.808644510117835,0.9692659265653311,3.482453058187412e-08,0.043821997747148636
61,0.7754,2,0.0029770104034393344,0.808644510117835,0.9692659265653311,3.482453058187412e-08,0.043821997747148636
62,0.8245,2,0.0015384887108745194,0.9325899986024254,0.9138876358281394,5.03367035038082e-08,0.011534767931021074
62,0.8226,2,0.0015384887108745194,0.9325899986024254,0.9138876358281394,5.03367035038082e-08,0.011534767931021074
62,0.8232,2,0.0015384887108745194,0.9325899986024254,0.9138876358281394,5.03367035038082e-08,0.011534767931021074
63,0.8078,2,0.0014746920348718401,0.7512735736550588,0.9628980941555071,5.768897521161013e-09,0.020571787474960038
63,0.8079,2,0.0014746920348718401,0.7512735736550588,0.9628980941555071,5.768897521161013e-09,0.020571787474960038
63,0.8075,2,0.0014746920348718401,0.7512735736550588,0.9628980941555071,5.768897521161013e-09,0.020571787474960038
64,0.8265,1,0.004475151051157392,0.5396001964062693,0.993387157476868,6.740377210674485e-08,0.0020985757146087746
64,0.8265,1,0.004475151051157392,0.5396001964062693,0.993387157476868,6.740377210674485e-08,0.0020985757146087746
64,0.827,1,0.004475151051157392,0.5396001964062693,0.993387157476868,6.740377210674485e-08,0.0020985757146087746
65,0.7571,3,0.0026557917833068307,0.9452280209549038,0.9691025643945483,6.035965632542007e-08,0.04633217335785659
65,0.7532,3,0.0026557917833068307,0.9452280209549038,0.9691025643945483,6.035965632542007e-08,0.04633217335785659
65,0.7525,3,0.0026557917833068307,0.9452280209549038,0.9691025643945483,6.035965632542007e-08,0.04633217335785659
66,0.8349,3,0.00011945872354705323,0.6729308989920515,0.9796129486532344,5.963226955248356e-08,0.0018033328686653195
66,0.8332,3,0.00011945872354705323,0.6729308989920515,0.9796129486532344,5.963226955248356e-08,0.0018033328686653195
66,0.8344,3,0.00011945872354705323,0.6729308989920515,0.9796129486532344,5.963226955248356e-08,0.0018033328686653195
67,0.7505,2,0.0015038932949062397,0.9495950314847525,0.911115327589944,5.4617928555786766e-08,0.052767443843517864
67,0.749,2,0.0015038932949062397,0.9495950314847525,0.911115327589944,5.4617928555786766e-08,0.052767443843517864
67,0.7588,2,0.0015038932949062397,0.9495950314847525,0.911115327589944,5.4617928555786766e-08,0.052767443843517864
68,0.7863,1,0.0033835252157172154,0.6170033353555571,0.9503296873979593,5.83990622428047e-09,0.031828317626829784
68,0.7864,1,0.0033835252157172154,0.6170033353555571,0.9503296873979593,5.83990622428047e-09,0.031828317626829784
68,0.7863,1,0.0033835252157172154,0.6170033353555571,0.9503296873979593,5.83990622428047e-09,0.031828317626829784
69,0.81,2,0.004487999016229708,0.7145887283890102,0.9945679655000753,1.517033124226966e-08,0.010620254559865495
69,0.8178,2,0.004487999016229708,0.7145887283890102,0.9945679655000753,1.517033124226966e-08,0.010620254559865495
69,0.8106,2,0.004487999016229708,0.7145887283890102,0.9945679655000753,1.517033124226966e-08,0.010620254559865495
70,0.8085,1,0.0035940232634839643,0.6245479040824059,0.9831958647320697,9.165959889610469e-08,0.014771217314694753
70,0.8084,1,0.0035940232634839643,0.6245479040824059,0.9831958647320697,9.165959889610469e-08,0.014771217314694753
70,0.8086,1,0.0035940232634839643,0.6245479040824059,0.9831958647320697,9.165959889610469e-08,0.014771217314694753
71,0.7618,1,0.0019366561593195616,0.8051361379572728,0.9606920534525503,4.562562244747522e-09,0.0871866001118211
71,0.7618,1,0.0019366561593195616,0.8051361379572728,0.9606920534525503,4.562562244747522e-09,0.0871866001118211
71,0.7613,1,0.0019366561593195616,0.8051361379572728,0.9606920534525503,4.562562244747522e-09,0.0871866001118211
72,0.6513,3,0.0018148191393871492,0.9179023249610229,0.960773556779161,4.032924002360076e-08,0.09484133500969139
72,0.651,3,0.0018148191393871492,0.9179023249610229,0.960773556779161,4.032924002360076e-08,0.09484133500969139
72,0.6529,3,0.0018148191393871492,0.9179023249610229,0.960773556779161,4.032924002360076e-08,0.09484133500969139
73,0.8352,3,0.003178366000311669,0.9902568756251134,0.9826329291074607,8.369669268316445e-08,0.0011806930802908068
73,0.8395,3,0.003178366000311669,0.9902568756251134,0.9826329291074607,8.369669268316445e-08,0.0011806930802908068
73,0.8258,3,0.003178366000311669,0.9902568756251134,0.9826329291074607,8.369669268316445e-08,0.0011806930802908068
74,0.8288,2,0.00046118745092403883,0.6987101359383372,0.9848221468775038,3.504135171335565e-08,0.002986641377834587
74,0.8297,2,0.00046118745092403883,0.6987101359383372,0.9848221468775038,3.504135171335565e-08,0.002986641377834587
74,0.8304,2,0.00046118745092403883,0.6987101359383372,0.9848221468775038,3.504135171335565e-08,0.002986641377834587
75,0.7884,1,0.0014496406205469026,0.7099804424593834,0.9764756537624345,4.6586147458476695e-08,0.04101593546798367
75,0.7883,1,0.0014496406205469026,0.7099804424593834,0.9764756537624345,4.6586147458476695e-08,0.04101593546798367
75,0.7884,1,0.0014496406205469026,0.7099804424593834,0.9764756537624345,4.6586147458476695e-08,0.04101593546798367
76,0.7553,1,0.0015400745383525784,0.41964486513707866,0.9760529280273598,6.173397353167982e-08,0.08825840913053729
76,0.7553,1,0.0015400745383525784,0.41964486513707866,0.9760529280273598,6.173397353167982e-08,0.08825840913053729
76,0.7551,1,0.0015400745383525784,0.41964486513707866,0.9760529280273598,6.173397353167982e-08,0.08825840913053729
77,0.7684,3,0.0034115020718143534,0.6217171607078378,0.9853541400141277,3.382162075396107e-08,0.02258623887930257
77,0.7485,3,0.0034115020718143534,0.6217171607078378,0.9853541400141277,3.382162075396107e-08,0.02258623887930257
77,0.7393,3,0.0034115020718143534,0.6217171607078378,0.9853541400141277,3.382162075396107e-08,0.02258623887930257
78,0.6668,2,1.0740060150403054e-05,0.8849478186910653,0.9706126667276901,8.424715796607618e-08,0.08150853825549181
78,0.6676,2,1.0740060150403054e-05,0.8849478186910653,0.9706126667276901,8.424715796607618e-08,0.08150853825549181
78,0.6685,2,1.0740060150403054e-05,0.8849478186910653,0.9706126667276901,8.424715796607618e-08,0.08150853825549181
79,0.757,1,0.0006373309903306873,0.5109505008418506,0.9432774238525173,6.177497820141661e-08,0.09794382916763696
79,0.7569,1,0.0006373309903306873,0.5109505008418506,0.9432774238525173,6.177497820141661e-08,0.09794382916763696
79,0.7568,1,0.0006373309903306873,0.5109505008418506,0.9432774238525173,6.177497820141661e-08,0.09794382916763696
80,0.7617,1,0.002793446648325685,0.7361419530932901,0.9717348900677149,2.8360365926553645e-08,0.0856725463988862
80,0.7618,1,0.002793446648325685,0.7361419530932901,0.9717348900677149,2.8360365926553645e-08,0.0856725463988862
80,0.7617,1,0.002793446648325685,0.7361419530932901,0.9717348900677149,2.8360365926553645e-08,0.0856725463988862
81,0.5718,4,0.0025919100422530476,0.4928974388898144,0.9574958112442115,1.7536746881839994e-09,0.0890976799778158
81,0.6465,4,0.0025919100422530476,0.4928974388898144,0.9574958112442115,1.7536746881839994e-09,0.0890976799778158
81,0.5772,4,0.0025919100422530476,0.4928974388898144,0.9574958112442115,1.7536746881839994e-09,0.0890976799778158
82,0.7486,2,0.0015590374686439699,0.9141477776399424,0.9789102218602848,1.463921992835257e-08,0.06670518149101846
82,0.7489,2,0.0015590374686439699,0.9141477776399424,0.9789102218602848,1.463921992835257e-08,0.06670518149101846
82,0.7494,2,0.0015590374686439699,0.9141477776399424,0.9789102218602848,1.463921992835257e-08,0.06670518149101846
83,0.8166,1,0.004485205902603122,0.8232015154811398,0.962607503792644,4.123261451790432e-08,0.008525027619557025
83,0.8163,1,0.004485205902603122,0.8232015154811398,0.962607503792644,4.123261451790432e-08,0.008525027619557025
83,0.8164,1,0.004485205902603122,0.8232015154811398,0.962607503792644,4.123261451790432e-08,0.008525027619557025
84,0.7934,3,0.00033423276675441377,0.4027043335820813,0.9361219295595131,3.2355174520994206e-08,0.013335989722760767
84,0.7959,3,0.00033423276675441377,0.4027043335820813,0.9361219295595131,3.2355174520994206e-08,0.013335989722760767
84,0.7954,3,0.00033423276675441377,0.4027043335820813,0.9361219295595131,3.2355174520994206e-08,0.013335989722760767
85,0.6371,3,0.0025967838782962756,0.7227312021156826,0.9035301663482358,5.471498173737818e-08,0.09997110689807798
85,0.6342,3,0.0025967838782962756,0.7227312021156826,0.9035301663482358,5.471498173737818e-08,0.09997110689807798
85,0.6641,3,0.0025967838782962756,0.7227312021156826,0.9035301663482358,5.471498173737818e-08,0.09997110689807798
86,0.7987,3,0.004693883160972031,0.9644132937794604,0.948304426289371,5.9240899006108635e-08,0.026498965375675476
86,0.797,3,0.004693883160972031,0.9644132937794604,0.948304426289371,5.9240899006108635e-08,0.026498965375675476
86,0.794,3,0.004693883160972031,0.9644132937794604,0.948304426289371,5.9240899006108635e-08,0.026498965375675476
87,0.7662,2,0.003549086414209227,0.9594112064605321,0.9958245337697303,7.283817244611603e-09,0.05063020843984857
87,0.7623,2,0.003549086414209227,0.9594112064605321,0.9958245337697303,7.283817244611603e-09,0.05063020843984857
87,0.7605,2,0.003549086414209227,0.9594112064605321,0.9958245337697303,7.283817244611603e-09,0.05063020843984857
88,0.7812,3,0.0007619740317326237,0.44059603535419317,0.9807633847708841,6.873715402972068e-08,0.004747661756930166
88,0.7816,3,0.0007619740317326237,0.44059603535419317,0.9807633847708841,6.873715402972068e-08,0.004747661756930166
88,0.7762,3,0.0007619740317326237,0.44059603535419317,0.9807633847708841,6.873715402972068e-08,0.004747661756930166
89,0.7598,1,0.003460028975056426,0.405387702270514,0.9826763646368332,4.9529703353508236e-08,0.031272470891928264
89,0.76,1,0.003460028975056426,0.405387702270514,0.9826763646368332,4.9529703353508236e-08,0.031272470891928264
89,0.76,1,0.003460028975056426,0.405387702270514,0.9826763646368332,4.9529703353508236e-08,0.031272470891928264
90,0.8065,2,0.0029568435145831806,0.9851654485478414,0.9049448541130934,6.982885483988781e-08,0.02037092202181642
90,0.8026,2,0.0029568435145831806,0.9851654485478414,0.9049448541130934,6.982885483988781e-08,0.02037092202181642
90,0.7967,2,0.0029568435145831806,0.9851654485478414,0.9049448541130934,6.982885483988781e-08,0.02037092202181642
91,0.8327,3,0.0011056229781617906,0.78122500404727,0.9434171193794564,6.749668206704177e-08,0.001091618903600622
91,0.8337,3,0.0011056229781617906,0.78122500404727,0.9434171193794564,6.749668206704177e-08,0.001091618903600622
91,0.8332,3,0.0011056229781617906,0.78122500404727,0.9434171193794564,6.749668206704177e-08,0.001091618903600622
92,0.8067,1,0.003095336888182622,0.5530395566983579,0.9833048097496229,9.693166374213279e-08,0.0156755526897021
92,0.8067,1,0.003095336888182622,0.5530395566983579,0.9833048097496229,9.693166374213279e-08,0.0156755526897021
92,0.8068,1,0.003095336888182622,0.5530395566983579,0.9833048097496229,9.693166374213279e-08,0.0156755526897021
93,0.828,1,0.0019867991756491936,0.45944418398402886,0.9683717083040201,8.134627023600712e-08,0.002820044416020118
93,0.828,1,0.0019867991756491936,0.45944418398402886,0.9683717083040201,8.134627023600712e-08,0.002820044416020118
93,0.8281,1,0.0019867991756491936,0.45944418398402886,0.9683717083040201,8.134627023600712e-08,0.002820044416020118
94,0.811,2,0.0015173121038397832,0.9620827115525105,0.9534199597198236,5.932613245789099e-08,0.018004539642297236
94,0.7971,2,0.0015173121038397832,0.9620827115525105,0.9534199597198236,5.932613245789099e-08,0.018004539642297236
94,0.7972,2,0.0015173121038397832,0.9620827115525105,0.9534199597198236,5.932613245789099e-08,0.018004539642297236
95,0.762,2,0.0034817945937267356,0.4694865209287738,0.9962853813918128,8.897581523305035e-09,0.005166879074130904
95,0.751,2,0.0034817945937267356,0.4694865209287738,0.9962853813918128,8.897581523305035e-09,0.005166879074130904
95,0.7543,2,0.0034817945937267356,0.4694865209287738,0.9962853813918128,8.897581523305035e-09,0.005166879074130904
96,0.7612,2,0.002376977801564918,0.4728753913410082,0.9399388885631467,4.274810204871747e-08,0.0030447229264887413
96,0.7532,2,0.002376977801564918,0.4728753913410082,0.9399388885631467,4.274810204871747e-08,0.0030447229264887413
96,0.7613,2,0.002376977801564918,0.4728753913410082,0.9399388885631467,4.274810204871747e-08,0.0030447229264887413
97,0.8231,2,0.002440138621655795,0.7209488002147035,0.9451364104018526,8.189944021516162e-08,0.0037091620396730533
97,0.8232,2,0.002440138621655795,0.7209488002147035,0.9451364104018526,8.189944021516162e-08,0.0037091620396730533
97,0.8259,2,0.002440138621655795,0.7209488002147035,0.9451364104018526,8.189944021516162e-08,0.0037091620396730533
98,0.8219,1,0.0026245223000184673,0.48066658293465053,0.9727069048873696,3.231586424416705e-08,0.0049370411597083
98,0.8217,1,0.0026245223000184673,0.48066658293465053,0.9727069048873696,3.231586424416705e-08,0.0049370411597083
98,0.8215,1,0.0026245223000184673,0.48066658293465053,0.9727069048873696,3.231586424416705e-08,0.0049370411597083
99,0.8262,3,0.004897932490332485,0.7616519304676296,0.9432170861290542,3.194311204848588e-08,0.0008127442188502143
99,0.8199,3,0.004897932490332485,0.7616519304676296,0.9432170861290542,3.194311204848588e-08,0.0008127442188502143
99,0.8129,3,0.004897932490332485,0.7616519304676296,0.9432170861290542,3.194311204848588e-08,0.0008127442188502143
100,0.7154,4,0.0038864738970885125,0.5805095685675881,0.930223776287803,5.683571920316302e-08,0.008176381324539862
100,0.7859,4,0.0038864738970885125,0.5805095685675881,0.930223776287803,5.683571920316302e-08,0.008176381324539862
100,0.4658,4,0.0038864738970885125,0.5805095685675881,0.930223776287803,5.683571920316302e-08,0.008176381324539862
101,0.6679,5,0.004500740268087956,0.8020205923695833,0.9592688494064898,5.4672207162641375e-08,0.08388992120836739
101,0.5889,5,0.004500740268087956,0.8020205923695833,0.9592688494064898,5.4672207162641375e-08,0.08388992120836739
101,0.7104,5,0.004500740268087956,0.8020205923695833,0.9592688494064898,5.4672207162641375e-08,0.08388992120836739
102,0.7044,2,1.3544050746159085e-05,0.7143171316224546,0.9010603927745541,7.436973445522911e-08,0.04607611622501243
102,0.702,2,1.3544050746159085e-05,0.7143171316224546,0.9010603927745541,7.436973445522911e-08,0.04607611622501243
102,0.7012,2,1.3544050746159085e-05,0.7143171316224546,0.9010603927745541,7.436973445522911e-08,0.04607611622501243
103,0.7769,1,0.0011675287143725745,0.48495272444999454,0.9262618211924094,1.4073951604802893e-09,0.05830687417668062
103,0.7767,1,0.0011675287143725745,0.48495272444999454,0.9262618211924094,1.4073951604802893e-09,0.05830687417668062
103,0.7769,1,0.0011675287143725745,0.48495272444999454,0.9262618211924094,1.4073951604802893e-09,0.05830687417668062
104,0.8162,1,0.00035115296717061034,0.5635790089296495,0.9783610307412158,8.104245433708359e-08,0.00021589913149485664
104,0.8158,1,0.00035115296717061034,0.5635790089296495,0.9783610307412158,8.104245433708359e-08,0.00021589913149485664
104,0.8154,1,0.00035115296717061034,0.5635790089296495,0.9783610307412158,8.104245433708359e-08,0.00021589913149485664
105,0.7541,1,0.003909846437610778,0.8979551784664677,0.9659967811883586,3.8800341486819616e-08,0.09090178335407775
105,0.7539,1,0.003909846437610778,0.8979551784664677,0.9659967811883586,3.8800341486819616e-08,0.09090178335407775
105,0.7541,1,0.003909846437610778,0.8979551784664677,0.9659967811883586,3.8800341486819616e-08,0.09090178335407775
106,0.5486,4,0.0019251390676086016,0.4023401135617716,0.9011608938273918,5.361245804411651e-08,0.09853674265154527
106,0.5708,4,0.0019251390676086016,0.4023401135617716,0.9011608938273918,5.361245804411651e-08,0.09853674265154527
106,0.5704,4,0.0019251390676086016,0.4023401135617716,0.9011608938273918,5.361245804411651e-08,0.09853674265154527
107,0.8008,2,0.0014249172032268502,0.593760833184821,0.9035822937655509,4.281612691736018e-08,0.0062418271792196505
107,0.7968,2,0.0014249172032268502,0.593760833184821,0.9035822937655509,4.281612691736018e-08,0.0062418271792196505
107,0.7972,2,0.0014249172032268502,0.593760833184821,0.9035822937655509,4.281612691736018e-08,0.0062418271792196505
108,0.7326,1,0.0044874649307139495,0.48259899251806576,0.9415668107340802,1.3828557024867473e-08,0.05463622912189976
108,0.7324,1,0.0044874649307139495,0.48259899251806576,0.9415668107340802,1.3828557024867473e-08,0.05463622912189976
108,0.7326,1,0.0044874649307139495,0.48259899251806576,0.9415668107340802,1.3828557024867473e-08,0.05463622912189976
109,0.7797,1,0.0007541167041485394,0.7515124333192456,0.9854783518808776,9.37763539345691e-08,0.054590827953287825
109,0.7795,1,0.0007541167041485394,0.7515124333192456,0.9854783518808776,9.37763539345691e-08,0.054590827953287825
109,0.7796,1,0.0007541167041485394,0.7515124333192456,0.9854783518808776,9.37763539345691e-08,0.054590827953287825
110,0.7693,1,0.0016430244333517589,0.9499040695856291,0.9120793094487049,7.52984437064269e-08,0.08708206977315046
110,0.7695,1,0.0016430244333517589,0.9499040695856291,0.9120793094487049,7.52984437064269e-08,0.08708206977315046
110,0.7692,1,0.0016430244333517589,0.9499040695856291,0.9120793094487049,7.52984437064269e-08,0.08708206977315046
111,0.8021,1,0.004855170128898671,0.7166750436904081,0.9550138819822098,7.782428855924993e-08,0.016986215577438558
111,0.8021,1,0.004855170128898671,0.7166750436904081,0.9550138819822098,7.782428855924993e-08,0.016986215577438558
111,0.8021,1,0.004855170128898671,0.7166750436904081,0.9550138819822098,7.782428855924993e-08,0.016986215577438558
112,0.8336,1,0.0023462754049136227,0.48277235962009474,0.9575369109150356,8.987598896708687e-08,0.0008294456667547579
112,0.8328,1,0.0023462754049136227,0.48277235962009474,0.9575369109150356,8.987598896708687e-08,0.0008294456667547579
112,0.833,1,0.0023462754049136227,0.48277235962009474,0.9575369109150356,8.987598896708687e-08,0.0008294456667547579
113,0.7988,1,0.0048958088872292325,0.8854600837615774,0.9063256511598082,6.9062124232667475e-09,0.025256686781340677
113,0.7991,1,0.0048958088872292325,0.8854600837615774,0.9063256511598082,6.9062124232667475e-09,0.025256686781340677
113,0.7992,1,0.0048958088872292325,0.8854600837615774,0.9063256511598082,6.9062124232667475e-09,0.025256686781340677
114,0.8177,1,0.003852954947701808,0.5778347339361521,0.913462117307735,5.8202494057316125e-08,0.006952784569445137
114,0.818,1,0.003852954947701808,0.5778347339361521,0.913462117307735,5.8202494057316125e-08,0.006952784569445137
114,0.8178,1,0.003852954947701808,0.5778347339361521,0.913462117307735,5.8202494057316125e-08,0.006952784569445137
